playerID,yearID,stint,teamID,lgID,G,G_batting,AB,R,H,DB,TR,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
martijd02,2019,1,BOS,AL,146,,575,98,175,0,0,36,105,2,0,72,138,9,4,0,5,19
martijo08,2017,1,SLN,NL,106,,272,47,84,0,0,14,46,4,0,32,60,2,0,1,2,9
martijo08,2018,1,SLN,NL,152,,534,64,163,0,0,17,83,0,3,49,104,0,2,2,3,15
martile01,2013,1,TEX,AL,147,,457,66,119,0,0,8,49,36,9,28,104,0,8,12,3,6
martile01,2014,1,TEX,AL,155,,533,68,146,0,0,7,40,31,12,39,114,3,2,7,2,4
martima01,1969,1,HOU,NL,78,,198,14,61,0,0,0,15,0,0,10,21,1,0,4,1,5
martino01,1996,1,CHA,AL,70,,140,30,49,0,0,1,14,10,2,6,17,0,0,4,1,4
martira03,2000,1,SFN,NL,88,,189,30,57,0,0,6,25,3,2,15,22,1,1,4,1,6
martiti02,1995,1,SEA,AL,141,,519,92,152,0,0,31,111,0,0,62,91,15,4,2,6,10
martiti02,1996,1,NYA,AL,155,,595,82,174,0,0,25,117,2,1,68,85,4,2,1,5,18
martiti02,1997,1,NYA,AL,158,,594,96,176,0,0,44,141,3,1,75,75,14,3,0,13,15
martiti02,1998,1,NYA,AL,142,,531,92,149,0,0,28,123,2,1,61,83,3,6,0,10,18
martiti02,1999,1,NYA,AL,159,,589,95,155,0,0,28,105,3,4,69,86,7,3,0,4,14
martiti02,2001,1,NYA,AL,154,,589,89,165,0,0,34,113,1,2,42,89,2,2,0,2,12
martivi01,2004,1,CLE,AL,141,,520,77,147,0,0,23,108,0,1,60,69,11,5,0,6,16
martivi01,2005,1,CLE,AL,147,,547,73,167,0,0,20,80,0,1,63,78,9,5,0,7,16
martivi01,2006,1,CLE,AL,153,,572,82,181,0,0,16,93,0,0,71,78,8,3,0,6,27
martivi01,2007,1,CLE,AL,147,,562,78,169,0,0,25,114,0,0,62,76,12,10,0,11,19
martivi01,2009,2,BOS,AL,56,,211,32,71,0,0,8,41,1,0,24,23,0,1,0,1,6
martivi01,2010,1,BOS,AL,127,,493,64,149,0,0,20,79,1,0,40,52,5,0,0,5,17
martivi01,2011,1,DET,AL,145,,540,76,178,0,0,12,103,1,0,46,51,6,2,0,7,20
martivi01,2014,1,DET,AL,151,,561,87,188,0,0,32,103,3,2,70,42,28,4,0,6,17
masiph01,1947,1,ATL,NL,126,,411,54,125,0,0,9,50,7,,47,27,,1,11,,12
matavi01,1984,1,NYA,AL,30,,70,8,23,0,0,1,6,1,1,0,12,0,1,4,1,1
mateojo01,2022,1,BAL,AL,150,,494,63,109,0,0,13,50,35,9,27,147,0,5,3,2,8
matheed01,1953,1,ATL,NL,157,,579,110,175,0,0,47,135,1,3,99,83,,2,1,,6
matheed01,1954,1,ATL,NL,138,,476,96,138,0,0,40,103,10,3,113,61,,2,3,7,9
matheed01,1955,1,ATL,NL,141,,499,108,144,0,0,41,101,3,4,109,98,20,1,1,6,5
matheed01,1956,1,ATL,NL,151,,552,103,150,0,0,37,95,6,0,91,86,17,1,3,4,4
matheed01,1957,1,ATL,NL,148,,572,109,167,0,0,32,94,3,1,90,79,5,0,2,2,6
matheed01,1958,1,ATL,NL,149,,546,97,137,0,0,31,77,5,0,85,85,5,2,8,8,9
matheed01,1959,1,ATL,NL,148,,594,118,182,0,0,46,114,2,1,80,71,2,3,3,2,6
matheed01,1960,1,ATL,NL,153,,548,108,152,0,0,39,124,7,3,111,113,3,2,4,6,8
matheed01,1961,1,ATL,NL,152,,572,103,175,0,0,32,91,12,7,93,95,3,2,1,4,10
matheed01,1965,1,ATL,NL,156,,546,77,137,0,0,32,95,1,0,73,110,7,3,1,3,11
matoslu01,2003,1,BAL,AL,109,,439,70,133,0,0,13,45,15,7,28,90,0,7,10,2,9
matsuhi01,2003,1,NYA,AL,163,,623,82,179,0,0,16,106,2,2,63,86,5,3,0,6,25
matsuhi01,2004,1,NYA,AL,162,,584,109,174,0,0,31,108,3,0,88,103,2,3,0,5,11
matsuhi01,2005,1,NYA,AL,162,,629,108,192,0,0,23,116,2,2,63,78,7,3,0,8,16
matsuhi01,2006,1,NYA,AL,51,,172,32,52,0,0,8,29,1,0,27,23,2,0,0,2,6
matsuhi01,2007,1,NYA,AL,143,,547,100,156,0,0,25,103,4,2,73,73,2,3,0,10,9
matsuka01,2006,2,COL,NL,32,,113,22,39,0,0,2,19,8,1,10,27,0,0,1,2,0
matsuka01,2007,1,COL,NL,104,,410,84,118,0,0,4,37,32,4,34,69,1,0,8,1,1
matthga01,1979,1,ATL,NL,156,,631,97,192,0,0,27,90,18,6,60,75,5,0,1,3,6
matthga02,2006,1,TEX,AL,147,,620,102,194,0,0,19,79,10,7,58,99,5,4,0,8,8
mattido01,1984,1,NYA,AL,153,,603,91,207,0,0,23,110,1,1,41,33,8,1,8,9,15
mattido01,1985,1,NYA,AL,159,,652,107,211,0,0,35,145,2,2,56,41,13,2,2,15,15
mattido01,1986,1,NYA,AL,162,,677,117,238,0,0,31,113,0,0,53,35,11,1,1,10,17
mattido01,1987,1,NYA,AL,141,,569,93,186,0,0,30,115,1,4,51,38,13,1,0,8,16
mattido01,1988,1,NYA,AL,144,,599,94,186,0,0,18,88,1,0,41,29,14,3,0,8,13
mattido01,1989,1,NYA,AL,158,,631,79,191,0,0,23,113,3,0,51,30,18,1,0,10,15
mattido01,1994,1,NYA,AL,97,,372,62,113,0,0,6,51,0,0,60,24,7,0,0,4,8
mauerjo01,2004,1,MIN,AL,35,,107,18,33,0,0,6,17,1,0,11,14,0,1,0,3,1
mauerjo01,2006,1,MIN,AL,140,,521,86,181,0,0,13,84,8,3,79,54,21,1,0,7,24
mauerjo01,2008,1,MIN,AL,146,,536,98,176,0,0,9,85,1,1,84,50,8,1,1,11,21
mauerjo01,2009,1,MIN,AL,138,,523,94,191,0,0,28,96,4,1,76,63,14,2,0,5,13
mauerjo01,2010,1,MIN,AL,137,,510,88,167,0,0,9,75,1,4,65,53,14,3,0,6,19
mauerjo01,2012,1,MIN,AL,147,,545,81,174,0,0,10,85,8,4,90,88,10,2,1,3,23
mauerjo01,2013,1,MIN,AL,113,,445,62,144,0,0,11,47,0,1,61,89,7,0,0,2,7
mauerjo01,2017,1,MIN,AL,141,,525,69,160,0,0,7,71,2,1,66,83,3,3,0,3,17
maxwech01,1956,1,DET,AL,141,,500,96,163,0,0,28,87,1,1,79,74,1,2,3,8,5
maxwech01,1959,1,DET,AL,145,,518,81,130,0,0,31,95,0,2,81,91,5,6,4,2,9
maybejo01,1972,1,KCR,AL,149,,503,65,150,0,0,25,100,0,2,78,74,13,3,1,3,12
maybejo01,1973,1,KCR,AL,152,,510,87,142,0,0,26,100,3,0,122,79,17,2,0,4,5
maybejo01,1975,1,KCR,AL,156,,554,95,161,0,0,34,106,5,3,119,73,16,4,1,5,8
maybica01,2011,1,SDN,NL,137,,516,82,136,0,0,9,40,40,8,44,125,2,2,4,2,6
maybica01,2016,1,DET,AL,94,,349,65,110,0,0,4,43,15,6,36,69,0,3,2,1,8
mayca01,1972,1,CHA,AL,148,,523,83,161,0,0,12,68,23,14,79,70,14,9,0,4,10
mayda01,1973,1,MIL,AL,156,,624,96,189,0,0,25,93,6,7,44,78,6,5,3,4,13
mayele01,1960,1,ATL,NL,41,,83,14,25,0,0,0,2,5,0,7,21,2,1,0,1,1
mayele01,1964,1,ATL,NL,153,,588,96,179,0,0,10,74,5,10,34,54,3,4,0,1,10
mayele01,1965,1,ATL,NL,15,,53,8,16,0,0,2,7,0,0,2,6,0,1,0,0,0
mayle01,1966,1,CIN,NL,25,,75,14,25,0,0,2,10,0,1,0,14,0,0,0,0,1
mayle01,1969,1,CIN,NL,158,,607,85,169,0,0,38,110,5,4,45,142,8,6,0,7,12
mayle01,1970,1,CIN,NL,153,,605,78,153,0,0,34,94,1,1,38,125,5,2,0,4,19
mayle01,1971,1,CIN,NL,147,,553,85,154,0,0,39,98,3,0,42,135,2,4,0,3,13
mayle01,1973,1,HOU,NL,148,,545,65,147,0,0,28,105,1,1,34,122,10,2,0,9,13
mayle01,1976,1,BAL,AL,148,,530,61,137,0,0,25,109,4,1,41,104,8,3,2,7,11
mayle01,1982,1,KCR,AL,42,,91,12,28,0,0,3,12,0,0,14,18,1,0,0,2,0
maymi01,1981,1,SFN,NL,97,,316,20,98,0,0,2,33,1,4,34,29,10,0,3,1,7
maynebr01,1999,1,SFN,NL,117,,322,39,97,0,0,2,39,2,2,43,65,5,5,1,3,16
maynebr01,2000,1,COL,NL,117,,335,36,101,0,0,6,64,1,3,47,48,13,1,4,8,12
maynebr01,2001,1,COL,NL,49,,160,15,53,0,0,0,20,0,0,16,24,3,0,0,3,4
mayswi01,1954,1,SFN,NL,151,,565,119,195,0,0,41,110,8,5,66,57,,2,0,7,12
mayswi01,1955,1,SFN,NL,152,,580,123,185,0,0,51,127,24,4,79,60,13,4,0,7,12
mayswi01,1956,1,SFN,NL,152,,578,101,171,0,0,36,84,40,10,68,65,20,1,0,3,16
mayswi01,1957,1,SFN,NL,152,,585,112,195,0,0,35,97,38,19,76,62,15,1,0,6,14
mayswi01,1958,1,SFN,NL,152,,600,121,208,0,0,29,96,31,6,78,56,12,1,0,6,11
mayswi01,1959,1,SFN,NL,151,,575,125,180,0,0,34,104,27,4,65,58,9,2,0,6,11
mayswi01,1960,1,SFN,NL,153,,595,107,190,0,0,29,103,25,10,61,70,11,4,0,9,15
mayswi01,1961,1,SFN,NL,154,,572,129,176,0,0,40,123,18,9,81,77,15,2,0,4,14
mayswi01,1962,1,SFN,NL,162,,621,130,189,0,0,49,141,18,2,78,85,11,4,0,3,19
mayswi01,1963,1,SFN,NL,157,,596,115,187,0,0,38,103,8,3,66,83,5,2,0,7,15
mayswi01,1964,1,SFN,NL,157,,578,121,171,0,0,47,111,19,5,82,72,13,1,1,3,11
mayswi01,1965,1,SFN,NL,157,,558,118,177,0,0,52,112,9,4,76,71,16,0,2,2,11
mayswi01,1966,1,SFN,NL,152,,552,99,159,0,0,37,103,5,1,70,81,11,2,1,4,13
mazarno01,2017,1,TEX,AL,148,,554,64,140,0,0,20,101,2,2,55,127,6,4,0,3,12
mazzile01,1979,1,NYN,NL,158,,597,78,181,0,0,15,79,34,12,93,74,5,0,0,3,6
mazzile01,1980,1,NYN,NL,152,,578,82,162,0,0,16,76,41,15,82,92,11,3,0,5,8
mazzile01,1987,1,NYN,NL,88,,124,26,38,0,0,3,24,5,3,21,14,3,0,0,3,3
mcbriba01,1973,1,SLN,NL,40,,63,8,19,0,0,0,5,0,1,4,10,0,2,0,2,0
mcbriba01,1974,1,SLN,NL,150,,559,81,173,0,0,6,56,30,11,43,57,9,13,5,5,7
mcbriba01,1976,1,SLN,NL,72,,272,40,91,0,0,3,24,10,5,18,28,0,6,1,2,2
mcbriba01,1977,2,PHI,NL,85,,280,55,95,0,0,11,41,27,4,25,25,2,3,0,6,4
mcbriba01,1980,1,PHI,NL,137,,554,68,171,0,0,9,87,13,10,26,58,4,5,2,6,17
mcbriba01,1982,1,CLE,AL,27,,85,8,31,0,0,0,13,2,2,2,12,1,0,0,1,2
mcbrito01,1945,1,BOS,AL,100,,344,38,105,0,0,1,47,2,2,26,17,,0,4,,8
mccanbr01,2006,1,ATL,NL,130,,442,61,147,0,0,24,93,2,0,41,54,8,3,0,6,12
mccarti01,1977,1,PHI,NL,93,,169,28,54,0,0,6,30,3,5,28,11,1,2,0,6,4
mccorfr01,1937,1,CIN,NL,24,,83,5,27,0,0,0,9,1,,2,4,,0,2,,5
mccorfr01,1938,1,CIN,NL,151,,640,89,209,0,0,5,106,1,,18,17,,3,10,,15
mccorfr01,1939,1,CIN,NL,156,,630,99,209,0,0,18,128,1,,40,16,,2,16,,23
mccorfr01,1940,1,CIN,NL,155,,618,93,191,0,0,19,127,2,,52,26,,5,1,,23
mccorfr01,1943,1,CIN,NL,126,,472,56,143,0,0,8,56,2,,29,15,,1,4,,8
mccorfr01,1944,1,CIN,NL,153,,581,85,177,0,0,20,102,7,,57,17,,4,3,,19
mccorfr01,1947,2,ATL,NL,81,,212,24,75,0,0,2,43,2,,11,8,,0,2,,8
mccormi02,1948,1,ATL,NL,115,,343,45,104,0,0,1,39,1,,32,34,,0,8,,7
mccosba01,1939,1,DET,AL,147,,611,120,190,0,0,4,58,20,4,70,45,,2,9,,7
mccosba01,1940,1,DET,AL,143,,589,123,200,0,0,4,57,13,9,67,41,,1,3,,8
mccosba01,1941,1,DET,AL,127,,494,80,160,0,0,3,55,8,3,61,33,,3,7,,5
mccosba01,1946,2,OAK,AL,92,,308,33,109,0,0,1,34,2,2,43,13,,0,11,,5
mccosba01,1947,1,OAK,AL,137,,546,77,179,0,0,1,52,1,4,57,29,,4,9,,5
mccosba01,1948,1,OAK,AL,135,,515,95,168,0,0,0,46,1,3,68,22,,0,22,,10
mccovwi01,1959,1,SFN,NL,52,,192,32,68,0,0,13,38,2,0,22,35,1,4,0,1,7
mccovwi01,1963,1,SFN,NL,152,,564,103,158,0,0,44,102,1,1,50,119,5,11,1,1,10
mccovwi01,1965,1,SFN,NL,160,,540,93,149,0,0,39,92,0,4,88,118,5,6,2,3,8
mccovwi01,1966,1,SFN,NL,150,,502,85,148,0,0,36,96,2,1,76,100,10,6,0,4,8
mccovwi01,1967,1,SFN,NL,135,,456,73,126,0,0,31,91,3,3,71,110,17,6,2,4,8
mccovwi01,1968,1,SFN,NL,148,,523,81,153,0,0,36,105,4,2,72,71,20,5,0,8,10
mccovwi01,1969,1,SFN,NL,149,,491,101,157,0,0,45,126,0,0,121,66,45,4,0,7,11
mccovwi01,1970,1,SFN,NL,152,,495,98,143,0,0,39,126,0,0,137,75,40,3,0,3,13
mccraqu01,2002,1,ARI,NL,123,,349,60,108,0,0,3,40,5,4,32,68,0,2,13,4,3
mccrato01,1974,2,CLE,AL,45,,112,17,34,0,0,3,17,0,1,5,11,0,1,1,1,4
mccutan01,2010,1,PIT,NL,154,,570,94,163,0,0,16,56,33,10,70,89,1,5,1,7,6
mccutan01,2012,1,PIT,NL,157,,593,107,194,0,0,31,96,20,12,70,132,13,5,0,5,9
mccutan01,2013,1,PIT,NL,157,,583,97,185,0,0,21,84,27,10,78,101,12,9,0,4,13
mccutan01,2014,1,PIT,NL,146,,548,89,172,0,0,25,83,18,3,84,115,8,10,0,6,9
mcdermi03,1953,1,BOS,AL,45,,93,9,28,0,0,1,13,0,1,2,13,,0,0,,2
mcdonda02,2013,1,CHN,NL,25,,53,4,16,0,0,1,5,0,0,4,8,0,0,0,0,4
mcdougi01,1951,1,NYA,AL,131,,402,72,123,0,0,14,63,14,5,56,54,,4,11,,12
mcdougi01,1956,1,NYA,AL,120,,438,79,136,0,0,13,56,3,8,68,59,1,3,7,2,5
mcdowod01,1986,1,TEX,AL,154,,572,105,152,0,0,18,49,33,15,65,112,5,1,3,2,12
mcdowod01,1988,1,TEX,AL,120,,437,55,108,0,0,6,37,33,10,41,89,2,2,2,5,3
mcdowod01,1989,2,ATL,NL,76,,280,56,85,0,0,7,24,15,10,27,37,3,0,1,0,0
mcgeewi01,1983,1,SLN,NL,147,,601,75,172,0,0,5,75,39,8,26,98,2,0,1,3,8
mcgeewi01,1984,1,SLN,NL,145,,571,82,166,0,0,6,50,43,10,29,80,2,1,0,3,12
mcgeewi01,1985,1,SLN,NL,152,,612,114,216,0,0,10,82,56,16,34,86,2,0,1,5,3
mcgeewi01,1987,1,SLN,NL,153,,620,76,177,0,0,11,105,16,4,24,90,5,2,1,5,24
mcgeewi01,1988,1,SLN,NL,137,,562,73,164,0,0,3,50,41,6,32,84,5,1,2,3,10
mcgeewi01,1990,1,SLN,NL,125,,501,76,168,0,0,3,62,28,9,38,86,6,1,0,2,9
mcgeewi01,1991,1,SFN,NL,131,,497,67,155,0,0,4,43,17,9,34,74,3,2,8,2,11
mcgeewi01,1993,1,SFN,NL,130,,475,53,143,0,0,4,46,10,9,38,67,7,1,3,2,12
mcgeewi01,1996,1,SLN,NL,123,,309,52,95,0,0,5,41,5,2,18,60,2,2,1,1,8
mcgehca01,2009,1,MIL,NL,116,,355,58,107,0,0,16,66,0,2,34,67,2,1,0,4,13
mcgehca01,2010,1,MIL,NL,157,,610,70,174,0,0,23,104,1,1,50,102,5,2,0,8,18
mcgrifr01,1988,1,TOR,AL,154,,536,100,151,0,0,34,82,6,1,79,149,3,4,0,4,15
mcgrifr01,1989,1,TOR,AL,161,,551,98,148,0,0,36,92,7,4,119,132,12,4,1,5,14
mcgrifr01,1990,1,TOR,AL,153,,557,91,167,0,0,35,88,5,3,94,108,12,2,1,4,7
mcgrifr01,1991,1,SDN,NL,153,,528,84,147,0,0,31,106,4,1,105,135,26,2,0,7,14
mcgrifr01,1992,1,SDN,NL,152,,531,79,152,0,0,35,104,8,6,96,108,23,1,0,4,14
mcgrifr01,1993,2,ATL,NL,68,,255,59,79,0,0,19,55,1,0,34,51,2,1,0,1,5
mcgrifr01,1994,1,ATL,NL,113,,424,81,135,0,0,34,94,7,3,50,76,8,1,0,3,8
mcgrifr01,1996,1,ATL,NL,159,,617,81,182,0,0,28,107,7,3,68,116,12,2,0,4,20
mcgrifr01,1999,1,TBA,AL,144,,529,75,164,0,0,32,104,1,0,86,107,11,1,0,4,12
mcgrifr01,2000,1,TBA,AL,158,,566,82,157,0,0,27,106,2,0,91,120,10,0,0,7,16
mcgrifr01,2001,1,TBA,AL,97,,343,40,109,0,0,19,61,1,1,40,69,9,0,0,2,7
mcgrifr01,2002,1,CHN,NL,146,,523,67,143,0,0,30,103,1,2,63,99,6,4,0,5,13
mcguire01,2022,2,BOS,AL,36,,98,13,33,0,0,3,12,1,0,6,23,0,1,1,1,4
mcgwima01,1987,1,OAK,AL,151,,557,97,161,0,0,49,118,1,1,71,131,8,5,0,8,6
mcgwima01,1988,1,OAK,AL,155,,550,87,143,0,0,32,99,0,0,76,117,4,4,1,4,15
mcgwima01,1989,1,OAK,AL,143,,490,74,113,0,0,33,95,1,1,83,94,5,3,0,11,23
mcgwima01,1990,1,OAK,AL,156,,523,87,123,0,0,39,108,2,1,110,116,9,7,1,9,13
mcgwima01,1992,1,OAK,AL,139,,467,87,125,0,0,42,104,0,1,90,105,12,5,0,9,10
mcgwima01,1993,1,OAK,AL,27,,84,16,28,0,0,9,24,0,1,21,19,5,1,0,1,0
mcgwima01,1995,1,OAK,AL,104,,317,75,87,0,0,39,90,1,1,88,77,5,11,0,6,9
mcgwima01,1996,1,OAK,AL,130,,423,104,132,0,0,52,113,0,0,116,112,16,8,0,1,14
mcgwima01,1997,1,OAK,AL,105,,366,48,104,0,0,34,81,1,0,58,98,8,4,0,5,9
mcgwima01,1998,1,SLN,NL,155,,509,130,152,0,0,70,147,1,0,162,155,28,6,0,4,8
mcgwima01,1999,1,SLN,NL,153,,521,118,145,0,0,65,147,0,0,133,141,21,2,0,5,12
mcgwima01,2000,1,SLN,NL,89,,236,60,72,0,0,32,73,1,0,76,78,12,7,0,2,5
mckenmi01,2014,1,COL,NL,57,,168,23,53,0,0,8,22,0,3,22,42,1,1,1,0,6
mclemma01,2001,1,SEA,AL,125,,409,78,117,0,0,5,57,39,7,69,84,0,0,3,6,6
mcneije01,2018,1,NYN,NL,63,,225,35,74,0,0,3,19,7,1,14,24,1,5,4,0,2
mcneije01,2019,1,NYN,NL,133,,510,83,162,0,0,23,75,5,6,35,75,2,21,0,1,5
mcneije01,2020,1,NYN,NL,52,,183,19,57,0,0,4,23,0,2,20,24,2,3,0,3,3
mcneije01,2022,1,NYN,NL,148,,533,73,174,0,0,9,62,4,0,40,61,1,11,0,5,6
mcquige02,1938,1,BAL,AL,148,,602,100,195,0,0,12,82,4,5,58,49,,1,13,,
mcquige02,1939,1,BAL,AL,154,,617,101,195,0,0,20,94,6,5,65,42,,2,18,,11
mcquige02,1947,1,NYA,AL,144,,517,84,157,0,0,13,80,0,2,78,66,,0,14,,6
mcraebr01,1996,1,CHN,NL,157,,624,111,172,0,0,17,66,37,9,73,84,6,12,2,5,11
mcraeha01,1974,1,KCR,AL,148,,539,71,167,0,0,15,88,11,8,54,68,6,5,5,4,12
mcraeha01,1975,1,KCR,AL,126,,480,58,147,0,0,5,71,11,8,47,47,7,4,6,10,18
mcraeha01,1976,1,KCR,AL,149,,527,75,175,0,0,8,73,22,12,64,43,7,8,2,8,13
mcraeha01,1982,1,KCR,AL,159,,613,91,189,0,0,27,133,4,4,55,61,7,5,1,2,8
mcraeha01,1983,1,KCR,AL,157,,589,84,183,0,0,12,82,2,3,50,68,7,10,0,5,18
mcraeha01,1984,1,KCR,AL,106,,317,30,96,0,0,3,42,0,3,34,47,3,1,0,9,10
meadoau01,2019,1,TBA,AL,138,,530,83,154,0,0,33,89,12,7,54,131,6,7,0,0,3
meadoau01,2021,1,TBA,AL,142,,518,79,121,0,0,27,106,4,3,59,122,3,6,0,8,4
mearepa01,1999,1,PIT,NL,21,,91,15,28,0,0,0,7,0,0,9,20,0,2,2,0,1
medwijo01,1932,1,SLN,NL,26,,106,13,37,0,0,2,12,3,,2,10,,1,0,,
medwijo01,1933,1,SLN,NL,148,,595,92,182,0,0,18,98,5,,26,56,,2,3,,15
medwijo01,1934,1,SLN,NL,149,,620,110,198,0,0,18,106,3,,21,83,,1,4,,15
medwijo01,1935,1,SLN,NL,154,,634,132,224,0,0,23,126,4,,30,59,,4,2,,15
medwijo01,1936,1,SLN,NL,155,,636,115,223,0,0,18,138,3,,34,33,,4,3,,14
medwijo01,1937,1,SLN,NL,156,,633,111,237,0,0,31,154,4,,41,50,,2,1,,11
medwijo01,1938,1,SLN,NL,146,,590,100,190,0,0,21,122,0,,42,41,,2,0,,21
medwijo01,1939,1,SLN,NL,150,,606,98,201,0,0,14,117,6,,45,44,,2,14,,15
medwijo01,1940,1,SLN,NL,37,,158,21,48,0,0,3,20,0,,6,8,,0,0,,8
medwijo01,1941,1,LAN,NL,133,,538,100,171,0,0,18,88,2,,38,35,,1,2,,20
medwijo01,1944,1,SFN,NL,128,,490,64,165,0,0,7,85,2,,38,24,,1,6,,12
medwijo01,1945,1,SFN,NL,26,,92,14,28,0,0,3,11,2,,2,2,,0,3,,3
medwijo01,1946,1,LAN,NL,41,,77,7,24,0,0,2,18,0,,6,5,,1,1,,1
medwijo01,1947,1,SLN,NL,75,,150,19,46,0,0,4,28,0,,16,12,,0,0,,3
melesa01,1947,1,BOS,AL,123,,453,71,137,0,0,12,73,0,3,37,35,,1,6,,11
melesa01,1954,2,BOS,AL,42,,132,22,42,0,0,7,23,0,1,12,12,,2,2,2,4
meltobi01,1970,1,CHA,AL,141,,514,74,135,0,0,33,96,2,4,56,107,2,9,1,9,7
meltobi01,1971,1,CHA,AL,150,,543,72,146,0,0,33,86,3,3,61,87,5,11,1,5,8
melvibo01,1992,1,KCR,AL,32,,70,5,22,0,0,0,6,0,0,5,13,0,0,0,2,3
menchke01,2003,1,TEX,AL,38,,125,15,40,0,0,2,11,1,1,10,17,0,3,0,1,2
menesjo01,2022,1,WAS,NL,56,,222,33,72,0,0,13,34,1,0,15,52,2,1,0,2,13
menkede01,1970,1,HOU,NL,154,,562,82,171,0,0,13,92,6,5,82,80,10,5,7,9,8
merceor01,1993,1,PIT,NL,137,,447,68,140,0,0,8,70,3,3,77,64,10,1,0,2,9
merlolo01,2000,1,BOS,AL,40,,128,10,41,0,0,0,18,1,0,4,22,1,1,4,2,8
merriwh01,2017,1,KCR,AL,145,,587,80,169,0,0,19,78,34,8,29,88,0,6,1,7,13
merriwh01,2018,1,KCR,AL,158,,632,88,192,0,0,12,60,45,10,61,114,2,6,2,6,12
merriwh01,2019,1,KCR,AL,162,,681,105,206,0,0,16,74,20,10,45,126,5,5,0,4,8
merriwh01,2021,1,KCR,AL,162,,664,97,184,0,0,10,74,40,4,40,103,1,4,0,12,12
meyerdu01,1942,1,DET,AL,14,,52,5,17,0,0,2,9,0,1,4,4,,1,0,,2
michaca01,1949,1,CHA,AL,154,,561,73,173,0,0,6,83,5,7,101,50,,3,7,,20
michaca01,1950,1,CHA,AL,36,,138,21,43,0,0,4,19,0,0,13,8,,1,6,,5
michaja01,2003,1,PHI,NL,76,,109,20,36,0,0,5,17,0,0,15,22,1,1,0,0,3
michaja01,2005,1,PHI,NL,105,,289,54,88,0,0,4,31,3,3,44,45,1,4,2,4,3
mientdo01,2001,1,MIN,AL,151,,543,77,166,0,0,15,74,2,6,67,92,6,9,0,7,10
milbola01,1981,1,NYA,AL,61,,163,24,51,0,0,1,12,2,0,9,14,2,1,3,1,3
milesaa01,2008,1,SLN,NL,134,,379,49,120,0,0,4,31,3,3,23,37,2,0,5,1,13
millafe01,1970,1,ATL,NL,142,,590,100,183,0,0,2,37,16,5,35,23,2,5,9,3,15
millake01,2001,1,MIA,NL,144,,449,62,141,0,0,20,85,0,0,39,70,2,5,0,2,8
millake01,2002,1,MIA,NL,126,,438,58,134,0,0,16,57,0,2,40,74,0,5,0,6,15
milleed04,1979,1,ATL,NL,27,,113,12,35,0,0,0,5,15,2,5,24,1,2,3,0,1
milleke01,1987,1,NYN,NL,25,,51,14,19,0,0,0,1,8,1,2,6,0,1,3,0,1
millsbu01,1940,1,NYA,AL,34,,63,10,25,0,0,1,15,0,0,7,5,,0,0,,6
milneed01,1983,1,CIN,NL,146,,502,77,131,0,0,9,33,41,12,68,60,2,1,12,1,11
milneed01,1985,1,CIN,NL,145,,453,82,115,0,0,3,33,35,13,61,31,3,1,2,3,3
minosmi01,1951,2,CHA,AL,138,,516,109,167,0,0,10,74,31,10,71,41,,14,4,,12
minosmi01,1953,1,CHA,AL,151,,556,104,174,0,0,15,104,25,16,74,43,,17,8,,23
minosmi01,1954,1,CHA,AL,153,,568,119,182,0,0,19,116,18,11,77,46,,16,6,8,20
minosmi01,1956,1,CHA,AL,151,,545,106,172,0,0,21,88,12,6,86,40,4,23,4,7,10
minosmi01,1957,1,CHA,AL,153,,568,96,176,0,0,12,103,18,15,79,54,5,21,1,9,19
minosmi01,1958,1,CLE,AL,149,,556,94,168,0,0,24,80,14,14,59,53,3,15,6,2,13
minosmi01,1959,1,CLE,AL,148,,570,92,172,0,0,21,92,8,10,54,46,2,17,6,3,11
minosmi01,1960,1,CHA,AL,154,,591,89,184,0,0,20,105,17,13,52,63,2,13,5,9,16
mitchda01,1947,1,CLE,AL,123,,493,69,156,0,0,1,34,2,5,23,14,,0,2,,2
mitchda01,1948,1,CLE,AL,141,,608,82,204,0,0,4,56,13,18,45,17,,2,1,,9
mitchda01,1949,1,CLE,AL,149,,640,81,203,0,0,3,56,10,3,43,11,,0,2,,8
mitchda01,1950,1,CLE,AL,130,,506,81,156,0,0,3,49,3,7,67,21,,1,3,,7
mitchda01,1952,1,CLE,AL,134,,511,61,165,0,0,5,58,6,6,52,9,,1,7,,14
mitchga01,2022,1,MIL,NL,28,,61,9,19,0,0,2,9,8,0,6,28,0,0,1,0,0
mitchke01,1987,2,SFN,NL,69,,268,49,82,0,0,15,44,9,6,28,50,1,2,0,0,5
mitchke01,1989,1,SFN,NL,154,,543,100,158,0,0,47,125,3,4,87,115,32,3,0,7,6
mitchke01,1990,1,SFN,NL,140,,524,90,152,0,0,35,93,4,7,58,87,9,2,0,5,8
mitchke01,1993,1,CIN,NL,93,,323,56,110,0,0,19,64,1,0,25,48,4,1,0,4,14
mitchke01,1994,1,CIN,NL,95,,310,57,101,0,0,30,77,2,0,59,62,15,3,0,8,12
mitchke01,1996,1,BOS,AL,27,,92,9,28,0,0,2,13,0,0,11,14,0,1,0,0,3
mitchke01,1996,2,CIN,NL,37,,114,18,37,0,0,6,26,0,0,26,16,2,0,0,1,5
