playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA
barrji01,1974,1,SFN,NL,13,9,44,27,11,5,2,719,223,73,17,47,84,0.251,2.74
barrji01,1976,1,SFN,NL,15,12,37,37,8,3,0,757,260,81,9,60,75,0.266,2.89
bassan01,2011,1,SDN,NL,2,0,27,3,0,0,0,145,41,9,3,21,24,0.236,1.68
bassan01,2022,1,MIA,NL,2,3,45,0,0,0,0,134,32,7,1,10,45,0.198,1.41
bassan01,2022,2,TOR,AL,2,0,28,0,0,0,0,77,19,5,5,10,28,0.207,1.75
bassich01,2020,1,OAK,AL,5,2,11,11,0,0,0,189,56,16,6,17,55,0.233,2.29
bastaan01,2011,1,PHI,NL,6,1,64,0,0,0,8,174,28,17,6,26,70,0.144,2.64
bastaan01,2013,1,PHI,NL,3,2,48,0,0,0,2,128,33,11,2,21,47,0.217,2.32
bastaan01,2015,1,PIT,NL,4,1,66,0,0,0,1,172,39,19,4,26,64,0.188,2.98
batismi01,2005,1,TOR,AL,5,8,71,0,0,0,31,224,80,34,9,27,54,0.268,4.1
batismi01,2011,2,NYN,NL,2,0,9,4,1,1,0,92,22,9,0,14,15,0.208,2.64
bauerru01,1937,1,PIT,NL,13,6,34,19,11,2,1,563,174,60,2,80,118,0.24,2.88
bauertr01,2018,1,CLE,AL,12,6,28,27,0,0,1,526,134,43,9,57,221,0.208,2.21
bauertr01,2020,1,CIN,NL,5,4,11,11,2,2,0,219,41,14,9,17,100,0.159,1.73
bauertr01,2021,1,LAN,NL,8,5,17,17,1,0,0,323,71,31,19,37,137,0.182,2.59
baumafr01,1960,1,CHA,AL,13,6,47,20,7,2,3,556,169,55,11,53,71,0.24,2.67
bautaed01,1961,1,SLN,NL,2,0,13,0,0,0,5,58,12,3,2,5,12,0.17,1.4
bautijo01,1993,1,CHN,NL,10,3,58,7,1,0,2,335,105,35,11,27,63,0.25,2.82
beachbr01,2012,1,ATL,NL,5,5,13,13,1,1,0,243,49,18,6,29,68,0.171,2.0
beardge01,1948,1,CLE,AL,20,7,37,29,15,6,1,689,187,62,9,106,80,0.22,2.43
beardge01,1953,1,CHA,AL,3,3,25,3,0,0,0,175,48,19,8,33,24,0.22,2.93
beattji01,1981,1,SEA,AL,3,2,13,9,0,0,1,200,59,22,2,18,36,0.232,2.97
beazljo01,1942,1,SLN,NL,21,6,43,23,13,3,3,646,181,51,4,73,91,0.22,2.13
beckbo01,1945,2,PIT,NL,6,1,14,5,4,0,0,189,54,15,2,14,20,0.23,2.14
beckejo02,2001,1,MIA,NL,2,2,4,4,0,0,0,72,14,4,3,11,24,0.161,1.5
beckejo02,2007,1,BOS,AL,20,7,30,30,1,0,0,602,189,73,17,40,194,0.245,3.27
beckejo02,2011,1,BOS,AL,13,7,30,30,1,1,0,579,146,62,21,52,175,0.211,2.89
beckejo02,2012,2,LAN,NL,2,3,7,7,0,0,0,129,43,14,5,14,38,0.257,2.93
beckejo02,2014,1,LAN,NL,6,6,20,20,1,1,0,347,96,37,17,39,107,0.226,2.88
beckro01,1992,1,SFN,NL,3,3,65,0,0,0,17,276,62,18,4,15,87,0.19,1.76
beckro01,1993,1,SFN,NL,3,1,76,0,0,0,48,238,57,19,11,13,86,0.201,2.16
beckro01,1994,1,SFN,NL,2,4,48,0,0,0,28,146,49,15,10,13,39,0.261,2.77
beckro01,1995,1,SFN,NL,5,6,60,0,0,0,33,176,60,29,7,21,42,0.267,4.45
beckro01,1996,1,SFN,NL,0,9,63,0,0,0,35,186,56,23,9,10,48,0.238,3.34
beckro01,1997,1,SFN,NL,7,4,73,0,0,0,37,210,67,27,7,8,53,0.249,3.47
beckro01,1998,1,CHN,NL,3,4,81,0,0,0,51,241,86,27,11,20,81,0.269,3.02
beckro01,2003,1,SDN,NL,3,2,36,0,0,0,20,106,25,7,4,11,32,0.197,1.78
beckwjo01,1980,1,LAN,NL,3,3,38,0,0,0,0,179,60,13,1,23,40,0.263,1.96
beckwjo01,1982,1,LAN,NL,2,1,19,1,0,0,1,120,38,12,2,14,33,0.252,2.7
bedarer01,2007,1,BAL,AL,13,5,28,28,1,1,0,546,141,64,19,57,221,0.212,3.16
bedarer01,2009,1,SEA,AL,5,3,15,15,0,0,0,249,65,26,8,34,90,0.212,2.82
bednada01,2021,1,PIT,NL,3,1,61,0,0,0,3,182,40,15,5,19,77,0.185,2.23
bednada01,2022,1,PIT,NL,3,4,45,0,0,0,19,155,42,15,4,16,69,0.218,2.61
bedroca01,2016,1,LAA,AL,2,0,45,0,0,0,1,121,30,5,1,14,51,0.207,1.12
bedrost01,1982,1,ATL,NL,8,6,64,3,0,0,11,413,102,37,7,57,123,0.206,2.42
bedrost01,1984,1,ATL,NL,9,6,40,4,0,0,11,251,65,22,5,33,81,0.21,2.37
bedrost01,1987,1,PHI,NL,5,3,65,0,0,0,40,267,79,28,11,28,74,0.237,2.83
bedrost01,1989,2,SFN,NL,1,4,40,0,0,0,17,153,35,15,5,22,34,0.192,2.65
bedrost01,1993,1,ATL,NL,5,2,49,0,0,0,0,149,34,9,4,14,33,0.194,1.63
beeksja01,2022,1,TBA,AL,2,3,42,7,0,0,2,183,49,19,7,22,70,0.219,2.8
beenefr01,1972,1,NYA,AL,1,3,29,1,0,0,3,173,55,15,3,24,37,0.256,2.34
beenefr01,1973,1,NYA,AL,6,0,19,4,0,0,1,273,67,17,5,27,49,0.209,1.68
beggsjo01,1940,1,CIN,NL,12,3,37,1,0,0,7,230,68,17,1,21,25,0.24,2.0
beggsjo01,1942,1,CIN,NL,6,5,38,0,0,0,8,266,65,21,4,33,24,0.2,2.13
beggsjo01,1943,1,CIN,NL,7,6,39,4,4,2,6,346,121,30,0,25,28,0.27,2.34
beggsjo01,1946,1,CIN,NL,12,10,28,22,14,2,1,570,175,49,15,39,38,0.24,2.32
behrmha01,1946,1,LAN,NL,11,5,47,11,2,0,4,452,138,49,3,69,78,0.24,2.93
beimejo01,2006,1,LAN,NL,2,1,62,0,0,0,2,210,70,23,7,21,30,0.262,2.96
beimejo01,2008,1,LAN,NL,5,1,71,0,0,0,0,147,50,11,0,21,32,0.27,2.02
beimejo01,2014,1,SEA,AL,3,1,56,0,0,0,0,135,39,11,4,14,25,0.236,2.2
belchti01,1987,1,LAN,NL,4,2,6,5,0,0,0,102,30,9,2,7,23,0.24,2.38
belchti01,1988,1,LAN,NL,12,6,36,27,4,1,4,539,143,58,8,51,152,0.217,2.91
belchti01,1989,1,LAN,NL,15,12,39,30,10,8,1,690,182,72,20,80,200,0.217,2.82
belchti01,1991,1,LAN,NL,10,9,33,33,2,1,0,628,189,61,10,75,156,0.24,2.62
belinbo01,1964,1,LAA,AL,9,8,23,22,4,1,0,406,120,43,8,49,91,0.24,2.86
belisma01,2010,1,COL,NL,7,5,76,0,0,0,1,276,84,30,7,16,91,0.246,2.93
belisma01,2015,1,SLN,NL,1,1,34,0,0,0,0,101,34,10,1,15,25,0.266,2.67
belisma01,2016,1,WAS,NL,0,0,40,0,0,0,0,138,43,9,2,7,32,0.244,1.76
belisro01,2009,1,LAN,NL,4,3,69,0,0,0,0,212,52,16,4,29,64,0.201,2.04
belisro01,2012,1,LAN,NL,8,1,68,0,0,0,1,213,47,20,3,29,69,0.187,2.54
bellaan01,2015,1,TBA,AL,3,1,17,0,0,0,0,70,16,6,4,10,18,0.198,2.31
beller01,1991,1,CLE,AL,4,0,10,0,0,0,0,54,5,1,0,5,7,0.091,0.5
bellga01,1963,1,CLE,AL,8,5,58,7,0,0,5,357,91,39,13,52,98,0.2,2.95
bellhe01,2007,1,SDN,NL,6,4,81,0,0,0,2,281,60,21,3,30,102,0.185,2.02
bellhe01,2009,1,SDN,NL,6,4,68,0,0,0,42,209,54,21,3,24,79,0.213,2.71
bellhe01,2010,1,SDN,NL,6,1,67,0,0,0,47,210,56,15,1,28,86,0.221,1.93
bellhe01,2011,1,SDN,NL,3,4,64,0,0,0,43,188,51,17,4,21,51,0.223,2.44
bellhi01,1933,1,SFN,NL,6,5,38,7,1,1,5,316,100,24,4,20,24,0.24,2.05
bellje01,1972,1,MIL,AL,5,1,25,3,0,0,0,212,50,13,1,33,20,0.209,1.66
benesal01,1997,1,SLN,NL,9,9,23,23,2,0,0,485,128,52,13,68,160,0.219,2.89
benesan01,2002,1,SLN,NL,5,4,18,17,1,0,0,291,80,30,10,51,64,0.228,2.78
benitar01,1997,1,BAL,AL,4,5,71,0,0,0,9,220,49,20,7,43,106,0.191,2.45
benitar01,1999,1,NYN,NL,4,3,77,0,0,0,22,234,40,16,4,41,128,0.148,1.85
benitar01,2000,1,NYN,NL,4,4,76,0,0,0,41,228,39,22,10,38,106,0.148,2.61
benitar01,2001,1,NYN,NL,6,4,73,0,0,0,43,229,59,32,12,40,93,0.214,3.77
benitar01,2002,1,NYN,NL,1,0,62,0,0,0,33,202,46,17,8,25,79,0.19,2.27
benitar01,2004,1,MIA,NL,2,2,64,0,0,0,47,209,36,10,6,21,62,0.152,1.29
bennede01,1963,1,PHI,NL,9,5,23,16,6,1,1,358,102,35,12,33,82,0.23,2.64
benoijo01,2007,1,TEX,AL,7,4,70,0,0,0,6,246,68,26,6,28,87,0.225,2.85
benoijo01,2010,1,TBA,AL,1,2,63,0,0,0,1,181,30,9,6,11,75,0.147,1.34
benoijo01,2011,1,DET,AL,4,3,66,0,0,0,2,183,47,20,5,17,63,0.218,2.95
benoijo01,2013,1,DET,AL,4,1,66,0,0,0,24,201,47,15,5,22,73,0.197,2.01
benoijo01,2014,1,SDN,NL,4,2,53,0,0,0,11,163,28,9,3,14,64,0.151,1.49
benoijo01,2015,1,SDN,NL,6,5,67,0,0,0,2,196,36,17,7,23,63,0.159,2.34
benoijo01,2016,2,TOR,AL,2,0,25,0,0,0,1,71,17,1,1,9,24,0.205,0.38
bentoal01,1941,1,DET,AL,15,6,38,14,7,1,7,473,130,52,11,65,63,0.22,2.97
bentoal01,1942,1,DET,AL,7,13,35,30,9,1,2,680,210,73,9,84,110,0.24,2.9
bentoal01,1945,1,DET,AL,13,8,31,27,12,5,3,575,175,43,7,63,76,0.24,2.02
bentoal01,1949,1,CLE,AL,9,6,40,11,4,2,10,407,116,32,7,51,41,0.23,2.12
bentoal01,1952,1,BOS,AL,4,3,24,0,0,0,6,113,37,10,1,17,20,0.26,2.39
bentola01,1928,1,SFN,NL,25,9,42,35,28,2,4,931,299,94,14,71,90,0.25,2.73
berenju01,1979,1,NYN,NL,1,1,5,5,0,0,0,92,28,10,2,12,25,0.252,2.93
berenju01,1986,1,SFN,NL,2,3,46,4,0,0,4,220,64,22,4,44,72,0.242,2.7
berenju01,1991,1,ATL,NL,0,3,49,0,0,0,17,193,43,16,5,20,53,0.189,2.24
bergmja01,2005,1,WAS,NL,2,0,15,1,0,0,0,59,14,6,1,11,21,0.2,2.75
berrijo01,2018,1,MIN,AL,12,11,32,32,2,1,0,577,159,82,25,61,202,0.222,3.84
berryjo03,1944,1,OAK,AL,10,8,53,0,0,0,12,334,78,24,4,23,44,0.19,1.94
berryjo03,1945,1,OAK,AL,8,7,52,0,0,0,5,391,114,34,5,38,51,0.23,2.35
bertafr01,1964,1,BAL,AL,1,0,6,4,1,1,0,78,18,8,3,13,18,0.19,2.77
bertafr01,1967,2,TEX,AL,6,5,18,17,4,4,0,287,90,31,8,37,67,0.25,2.92
bessedo01,1955,1,LAN,NL,8,1,24,2,1,0,3,190,51,19,7,21,29,0.22,2.7
bessedo01,1956,1,LAN,NL,4,3,38,0,0,0,9,238,63,22,5,31,52,0.22,2.5
bestka01,1985,1,SEA,AL,2,1,15,0,0,0,4,97,25,7,1,6,32,0.207,1.95
betande01,2014,1,NYA,AL,5,0,70,0,0,0,1,270,46,14,4,24,135,0.149,1.4
betande01,2015,1,NYA,AL,6,4,74,0,0,0,9,252,45,14,6,40,131,0.157,1.5
betande01,2017,1,NYA,AL,3,6,66,0,0,0,10,179,29,19,3,44,100,0.141,2.87
betande01,2018,1,NYA,AL,4,6,66,0,0,0,4,200,44,20,7,26,115,0.186,2.7
betanra01,2003,1,CLE,AL,2,2,33,0,0,0,1,114,27,9,5,13,36,0.196,2.13
betanra01,2005,1,CLE,AL,4,3,54,0,0,0,1,203,57,21,5,17,73,0.224,2.79
betanra01,2007,1,CLE,AL,5,1,68,0,0,0,3,238,51,13,4,9,80,0.183,1.47
betanra01,2009,2,COL,NL,3,1,32,0,0,0,1,76,17,5,1,5,29,0.189,1.78
betanra01,2011,1,COL,NL,2,0,68,0,0,0,8,187,46,20,7,8,73,0.203,2.89
betanra01,2012,1,COL,NL,1,4,60,0,0,0,31,173,53,18,6,12,57,0.241,2.81
bettshu01,1932,1,ATL,NL,13,11,31,27,16,3,1,665,229,69,9,35,32,0.26,2.8
bettshu01,1933,1,ATL,NL,11,11,35,26,17,2,4,726,225,75,9,55,40,0.24,2.79
bevenbi01,1944,1,NYA,AL,4,1,8,5,3,0,0,131,44,13,4,13,16,0.27,2.68
bevenbi01,1946,1,NYA,AL,16,13,31,31,18,3,0,749,213,62,11,78,120,0.23,2.23
bibbyji01,1979,1,PIT,NL,12,4,34,17,4,1,0,413,110,43,9,47,103,0.218,2.81
bibbyji01,1981,1,PIT,NL,6,3,14,14,2,2,0,281,79,26,4,26,48,0.225,2.5
bickfph01,2021,2,LAN,NL,4,2,56,0,0,0,1,151,34,14,6,18,59,0.19,2.5
biddlro01,2003,1,WAS,NL,5,8,73,0,0,0,34,215,71,37,10,40,54,0.254,4.65
biebesh01,2019,1,CLE,AL,15,8,34,33,3,2,0,643,186,78,31,40,259,0.23,3.28
biebesh01,2020,1,CLE,AL,8,1,12,12,0,0,0,232,46,14,7,21,122,0.167,1.63
biebesh01,2022,1,CLE,AL,13,8,31,31,1,0,0,600,172,64,18,36,198,0.23,2.88
bielemi01,1992,1,ATL,NL,2,4,19,14,1,1,0,242,77,23,2,27,62,0.254,2.57
bielemi01,1996,1,ATL,NL,4,3,40,5,0,0,2,226,63,22,8,33,71,0.224,2.63
billich01,2008,1,LAN,NL,16,10,35,32,1,1,0,602,188,70,14,80,201,0.248,3.14
billija01,1968,1,LAN,NL,3,0,50,1,0,0,8,212,54,17,0,30,46,0.21,2.17
birddo01,1973,1,KCR,AL,4,4,54,0,0,0,20,307,81,34,10,30,83,0.217,2.99
birddo01,1974,1,KCR,AL,7,6,55,1,1,0,10,277,100,28,6,27,62,0.286,2.73
birddo01,1980,1,NYA,AL,3,0,22,1,0,0,1,152,47,15,3,14,17,0.257,2.66
birddo01,1981,1,NYA,AL,5,1,17,4,0,0,0,160,58,16,5,16,28,0.28,2.7
birkbmi01,1995,1,NYN,NL,0,1,4,4,0,0,0,83,22,5,2,2,14,0.22,1.63
birkora01,1933,1,PIT,NL,4,2,9,8,3,1,0,152,43,13,1,17,20,0.22,2.31
biscafr01,1942,1,BAL,AL,0,1,11,0,0,0,1,81,13,7,1,11,10,0.14,2.33
bithohi01,1943,1,CHN,NL,18,12,39,30,19,7,2,749,227,72,8,65,86,0.24,2.6
blachty01,2016,1,SFN,NL,1,0,4,2,0,0,0,51,8,2,1,5,10,0.143,1.06
blackew01,1946,1,CIN,NL,9,13,33,25,10,5,0,583,160,53,1,79,100,0.22,2.45
blackew01,1947,1,CIN,NL,22,8,33,33,23,6,0,819,227,75,10,95,193,0.23,2.47
blackew01,1950,1,CIN,NL,17,15,40,32,18,1,4,783,203,86,12,112,188,0.21,2.97
blackjo02,1952,1,LAN,NL,15,4,56,2,1,0,15,427,102,34,9,41,85,0.2,2.15
blackvi01,2014,1,NYN,NL,2,3,41,0,0,0,0,104,26,10,2,19,32,0.206,2.6
blakesh01,1928,1,CHN,NL,17,11,34,29,16,4,1,722,209,66,4,101,78,0.24,2.47
blantcy01,1935,1,PIT,NL,18,13,35,31,23,4,1,763,220,73,3,55,142,0.22,2.58
blantjo01,2015,2,PIT,NL,5,0,21,0,0,0,0,103,26,6,1,9,39,0.206,1.57
blantjo01,2016,1,LAN,NL,7,2,75,0,0,0,0,240,55,22,7,26,80,0.194,2.48
blassst01,1968,1,PIT,NL,18,6,33,31,12,7,0,661,191,52,13,57,132,0.23,2.12
blassst01,1971,1,PIT,NL,15,8,33,33,12,5,0,720,226,76,16,68,136,0.249,2.85
blassst01,1972,1,PIT,NL,19,8,33,32,11,2,0,749,227,69,18,84,117,0.246,2.49
blazemi01,2015,1,MIL,NL,5,3,45,0,0,0,0,167,40,15,3,18,47,0.2,2.43
bleieri01,2016,1,NYA,AL,0,0,23,0,0,0,0,69,20,5,0,4,13,0.233,1.96
bleieri01,2017,1,BAL,AL,2,1,57,0,0,0,0,190,62,14,6,13,26,0.257,1.99
bleieri01,2018,1,BAL,AL,3,0,31,0,0,0,0,98,36,7,0,4,15,0.286,1.93
bleieri01,2021,1,MIA,NL,3,2,68,0,0,0,0,174,51,19,4,6,44,0.241,2.95
blevije01,2011,1,OAK,AL,0,0,26,0,0,0,0,85,24,9,2,14,26,0.235,2.86
blevije01,2012,1,OAK,AL,5,1,63,0,0,0,1,196,45,18,7,25,54,0.201,2.48
blevije01,2016,1,NYN,NL,4,2,73,0,0,0,2,126,36,13,4,15,52,0.229,2.79
blevije01,2017,1,NYN,NL,6,0,75,0,0,0,1,147,43,16,4,24,69,0.229,2.94
bluevi01,1970,1,OAK,AL,2,0,6,6,2,2,0,116,20,9,0,12,35,0.152,2.09
bluevi01,1971,1,OAK,AL,24,8,39,39,24,8,0,936,209,63,19,88,301,0.189,1.82
bluevi01,1972,1,OAK,AL,6,10,25,23,5,4,0,453,117,47,11,48,111,0.215,2.8
bluevi01,1973,1,OAK,AL,20,9,37,37,13,4,0,791,214,96,26,105,158,0.224,3.28
bluevi01,1975,1,OAK,AL,22,11,39,38,13,2,1,834,243,93,21,99,189,0.236,3.01
bluevi01,1976,1,OAK,AL,18,13,37,37,20,6,0,895,268,78,9,63,166,0.239,2.35
bluevi01,1978,1,SFN,NL,18,10,35,35,9,4,0,774,233,80,12,70,171,0.246,2.79
bluevi01,1980,1,SFN,NL,14,10,31,31,10,3,0,672,202,74,14,61,129,0.242,2.97
bluevi01,1981,1,SFN,NL,8,6,18,18,1,0,0,374,97,34,7,54,63,0.217,2.45
blylebe01,1971,1,MIN,AL,16,15,38,38,17,5,0,835,267,87,21,59,224,0.255,2.81
blylebe01,1972,1,MIN,AL,17,17,39,38,11,3,0,862,247,87,22,69,228,0.233,2.73
blylebe01,1973,1,MIN,AL,20,17,40,40,25,9,0,975,296,91,16,67,258,0.242,2.52
blylebe01,1974,1,MIN,AL,17,17,37,37,19,3,0,843,244,83,14,77,249,0.233,2.66
blylebe01,1975,1,MIN,AL,15,10,35,35,20,3,0,827,219,92,24,84,233,0.219,3.0
blylebe01,1976,2,TEX,AL,9,11,24,24,14,6,0,607,182,62,11,46,144,0.242,2.76
blylebe01,1977,1,TEX,AL,14,12,30,30,15,5,0,704,181,71,20,69,182,0.215,2.72
blylebe01,1981,1,CLE,AL,11,7,20,20,9,1,0,478,145,51,9,40,107,0.245,2.88
blylebe01,1984,1,CLE,AL,19,7,33,32,12,4,0,735,204,78,19,74,170,0.224,2.87
blylebe01,1985,2,MIN,AL,8,5,14,14,9,1,0,342,101,38,9,26,77,0.237,3.0
blylebe01,1986,1,MIN,AL,17,14,36,36,16,3,0,815,262,121,50,58,215,0.25,4.01
blylebe01,1989,1,LAA,AL,17,5,33,33,8,5,0,723,225,73,14,44,131,0.248,2.73
boddimi01,1983,1,BAL,AL,16,8,27,26,10,5,0,537,141,55,13,52,120,0.216,2.77
boddimi01,1984,1,BAL,AL,20,11,34,34,16,4,0,784,218,81,23,81,128,0.228,2.79
boddimi01,1988,2,BOS,AL,7,3,15,14,1,1,0,267,85,26,3,26,56,0.257,2.63
boehrbr01,1997,1,NYA,AL,3,2,34,0,0,0,0,144,39,14,4,32,53,0.225,2.63
boevejo01,1986,1,SLN,NL,0,1,11,0,0,0,0,65,19,4,2,11,8,0.232,1.66
boevejo01,1988,1,ATL,NL,0,2,16,0,0,0,1,61,12,4,1,1,7,0.182,1.77
boevejo01,1990,2,PHI,NL,2,3,34,0,0,0,6,138,37,11,0,16,40,0.215,2.15
boevejo01,1992,1,HOU,NL,3,6,81,0,0,0,2,334,103,31,3,45,67,0.248,2.51
boevejo01,1993,2,DET,AL,2,1,19,0,0,0,3,69,14,7,1,11,14,0.179,2.74
boggsmi01,2012,1,SLN,NL,4,1,78,0,0,0,0,220,56,18,5,21,58,0.211,2.21
bohanbr01,1998,2,LAN,NL,5,7,14,14,2,0,0,292,74,26,9,36,72,0.213,2.4
bolinbo01,1965,1,SFN,NL,14,6,45,13,2,0,2,489,125,50,17,56,135,0.21,2.76
bolinbo01,1966,1,SFN,NL,11,10,36,34,10,4,1,673,174,72,25,70,143,0.21,2.89
bolinbo01,1968,1,SFN,NL,10,5,34,19,6,3,0,530,128,39,9,46,126,0.2,1.99
bolinbo01,1972,1,BOS,AL,0,1,21,0,0,0,5,92,24,10,3,11,27,0.209,2.93
bolinbo01,1973,1,BOS,AL,3,4,39,0,0,0,15,160,45,16,5,13,31,0.232,2.7
bondeje01,2006,1,DET,AL,14,8,34,34,0,0,0,642,214,97,18,64,202,0.259,4.08
bonhati01,1940,1,NYA,AL,9,3,12,12,10,3,0,298,83,21,4,13,37,0.22,1.9
bonhati01,1941,1,NYA,AL,9,6,23,14,7,1,2,380,118,42,12,31,43,0.24,2.98
bonhati01,1942,1,NYA,AL,21,5,28,27,22,6,0,678,199,57,11,24,71,0.23,2.27
bonhati01,1943,1,NYA,AL,15,8,28,26,17,4,1,677,197,57,13,52,71,0.23,2.27
bonhati01,1944,1,NYA,AL,12,9,26,25,17,1,0,641,228,71,14,41,54,0.27,2.99
boozejo01,1963,1,PHI,NL,3,4,26,8,2,0,1,249,67,27,11,33,69,0.22,2.93
borbope01,1973,1,CIN,NL,11,4,80,0,0,0,14,363,137,29,4,35,60,0.299,2.16
borbope01,1975,1,CIN,NL,9,5,67,0,0,0,5,375,145,41,6,21,29,0.3,2.95
borbope02,1996,1,ATL,NL,3,0,43,0,0,0,1,108,26,11,1,7,31,0.203,2.75
borlato02,1994,1,PHI,NL,1,0,24,0,0,0,1,103,31,9,1,14,26,0.248,2.36
borowha01,1942,1,NYA,AL,15,4,25,21,13,4,1,535,157,50,6,66,85,0.23,2.52
borowha01,1943,1,NYA,AL,14,9,29,27,14,3,0,652,195,68,11,72,113,0.24,2.82
borowha01,1944,1,NYA,AL,17,12,35,30,19,3,2,758,224,74,15,88,107,0.23,2.64
borowha01,1945,2,CHN,NL,11,2,15,14,11,1,1,367,105,29,2,47,47,0.23,2.13
borowjo01,2002,1,CHN,NL,4,4,73,0,0,0,2,287,84,29,10,29,97,0.239,2.73
borowjo01,2003,1,CHN,NL,2,2,68,0,0,0,33,205,53,20,5,19,66,0.207,2.63
borowjo01,2006,1,MIA,NL,3,3,72,0,0,0,36,209,63,29,7,33,64,0.235,3.75
borowjo01,2007,1,CLE,AL,4,5,69,0,0,0,45,197,77,37,9,17,58,0.289,5.07
bosioch01,1989,1,MIL,AL,15,10,33,33,8,2,0,704,225,77,16,48,173,0.249,2.95
bosmadi01,1967,1,TEX,AL,3,1,7,7,2,1,0,154,38,10,3,10,25,0.2,1.75
bosmadi01,1969,1,TEX,AL,14,5,31,26,5,2,1,579,156,47,11,39,99,0.22,2.19
bosmadi01,1970,1,TEX,AL,16,12,36,34,7,3,0,692,212,77,16,71,134,0.245,3.0
bosweda01,1967,1,MIN,AL,14,12,37,32,11,3,0,668,162,81,14,107,204,0.2,3.27
bosweda01,1969,1,MIN,AL,20,12,39,38,10,0,0,769,215,92,18,99,190,0.22,3.23
bottari01,1995,1,PHI,NL,5,3,62,0,0,0,1,263,50,24,7,42,87,0.167,2.46
bottari01,1996,1,PHI,NL,4,5,61,0,0,0,34,203,47,24,6,23,74,0.197,3.19
bottari01,1997,1,PHI,NL,2,5,69,0,0,0,34,222,68,30,7,42,89,0.245,3.65
botteke01,1992,1,WAS,NL,1,2,10,4,0,0,1,97,26,8,1,11,14,0.217,2.23
botteke01,1996,1,CHN,NL,3,5,48,0,0,0,1,185,59,18,3,19,33,0.255,2.63
bouchde01,1993,1,WAS,NL,3,1,5,5,0,0,0,85,24,6,1,3,14,0.229,1.91
boutoji01,1963,1,NYA,AL,21,7,40,30,12,6,1,748,191,70,18,87,148,0.21,2.53
boutoji01,1966,1,NYA,AL,3,8,24,19,3,0,1,361,117,36,13,38,65,0.25,2.69
bowiemi01,2006,1,WAS,NL,0,1,15,0,0,0,0,59,11,3,1,7,11,0.164,1.37
bowmabo01,1939,1,SLN,NL,13,5,51,15,4,2,9,508,141,49,8,60,78,0.23,2.6
bowmajo01,1941,1,PIT,NL,3,2,18,7,1,1,1,208,77,23,3,28,22,0.27,2.99
boxbebr01,2012,1,SDN,NL,0,0,24,0,0,0,0,83,22,8,3,18,33,0.222,2.6
boxbebr01,2013,1,SDN,NL,0,1,18,0,0,0,1,66,19,7,3,13,24,0.25,2.86
boxbebr01,2014,1,TBA,AL,5,2,63,0,0,0,2,194,34,17,9,20,104,0.155,2.37
boxbebr01,2015,1,TBA,AL,4,10,69,0,0,0,41,189,54,26,9,32,74,0.231,3.71
boxbebr01,2018,1,ARI,NL,3,7,60,0,0,0,32,160,44,26,9,32,71,0.221,4.39
boxbebr01,2020,1,MIA,NL,1,0,23,0,0,0,0,54,17,6,3,8,18,0.246,3.0
boxbebr01,2022,1,MIL,NL,4,3,70,0,0,0,1,192,52,21,6,27,68,0.223,2.95
boydma01,2019,1,DET,AL,9,12,32,32,0,0,0,556,178,94,39,50,238,0.247,4.56
boydoi01,1990,1,WAS,NL,10,6,31,31,3,3,0,572,164,62,19,52,113,0.234,2.93
boyerbl01,2009,3,ARI,NL,0,1,30,0,0,0,0,111,39,11,0,12,18,0.273,2.68
boyerbl01,2015,1,MIN,AL,3,6,68,0,0,0,1,195,62,18,5,19,33,0.254,2.49
brachbr01,2015,1,BAL,AL,5,3,62,0,0,0,1,238,57,24,7,38,89,0.203,2.72
brachbr01,2016,1,BAL,AL,10,4,71,0,0,0,2,237,57,18,7,25,92,0.201,2.05
brachbr01,2018,2,ATL,NL,1,2,27,0,0,0,1,71,22,4,1,9,22,0.237,1.52
bradeda01,2011,1,OAK,AL,1,1,3,3,0,0,0,54,18,6,2,5,15,0.265,3.0
bradfch01,2001,1,OAK,AL,2,1,35,0,0,0,1,110,41,11,6,6,34,0.281,2.7
bradfch01,2006,1,NYN,NL,4,2,70,0,0,0,2,186,59,20,1,13,45,0.254,2.9
bradfch01,2008,1,BAL,AL,3,3,47,0,0,0,0,121,41,11,2,7,13,0.279,2.45
bradfch01,2008,2,TBA,AL,1,0,21,0,0,0,0,57,18,3,1,8,4,0.261,1.42
bradfla01,1979,1,ATL,NL,1,0,21,0,0,0,2,57,11,2,0,10,11,0.172,0.95
bradfla01,1980,1,ATL,NL,3,4,56,0,0,0,4,166,49,15,3,22,32,0.243,2.44
bradlar01,2017,1,ARI,NL,3,3,63,0,0,0,1,219,55,14,4,21,79,0.207,1.73
bradlto01,1971,1,CHA,AL,15,15,45,39,7,6,2,857,273,94,16,74,206,0.248,2.96
bradlto01,1972,1,CHA,AL,15,14,40,40,11,2,0,780,225,86,19,65,209,0.231,2.98
brancno01,1941,1,NYA,AL,5,1,27,0,0,0,2,141,37,15,2,26,28,0.22,2.87
brancra01,1947,1,LAN,NL,21,12,43,36,15,4,1,840,251,83,22,98,148,0.24,2.67
branded01,1931,1,ATL,NL,18,11,33,29,23,3,2,750,228,81,11,77,112,0.24,2.92
branded01,1933,1,ATL,NL,18,14,41,32,23,4,4,863,256,83,10,77,104,0.24,2.6
